Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.683688167,0,1,1,1,1,1,1,1
0.691915417,1,1,1,1,1,1,1,1
0.695207250,0,1,1,1,1,1,1,1
0.696853750,1,1,1,1,1,1,1,1
0.703437833,0,1,1,1,1,1,1,1
0.711667917,1,1,1,1,1,1,1,1
0.754480667,0,1,1,1,1,1,1,1
0.756126667,1,1,1,1,1,1,1,1
0.757772917,0,1,1,1,1,1,1,1
0.759418833,1,1,1,1,1,1,1,1
0.761065083,0,1,1,1,1,1,1,1
0.770942667,1,1,1,1,1,1,1,1
0.774235667,0,1,1,1,1,1,1,1
0.777528000,1,1,1,1,1,1,1,1
0.779174083,0,1,1,1,1,1,1,1
0.780820167,1,1,1,1,1,1,1,1
0.782466583,0,1,1,1,1,1,1,1
0.790702667,1,1,1,1,1,1,1,1
0.793998500,0,1,1,1,1,1,1,1
0.795646750,1,1,1,1,1,1,1,1
0.802240083,0,1,1,1,1,1,1,1
0.810480833,1,1,1,1,1,1,1,1
0.853419417,0,1,1,1,1,1,1,1
0.855066833,1,1,1,1,1,1,1,1
0.856714333,0,1,1,1,1,1,1,1
0.858361833,1,1,1,1,1,1,1,1
0.860009583,0,1,1,1,1,1,1,1
0.869895083,1,1,1,1,1,1,1,1
0.873189250,0,1,1,1,1,1,1,1
0.876484417,1,1,1,1,1,1,1,1
0.878132250,0,1,1,1,1,1,1,1
0.879000000,0,1,1,1,1,1,1,1
