Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.520675750,0,1,1,1,1,1,1,1
0.527261917,1,1,1,1,1,1,1,1
0.532203333,0,1,1,1,1,1,1,1
0.535497417,1,1,1,1,1,1,1,1
0.537144500,0,1,1,1,1,1,1,1
0.540439000,1,1,1,1,1,1,1,1
0.542086667,0,1,1,1,1,1,1,1
0.548675917,1,1,1,1,1,1,1,1
0.591515417,0,1,1,1,1,1,1,1
0.593163333,1,1,1,1,1,1,1,1
0.594811333,0,1,1,1,1,1,1,1
0.596458917,1,1,1,1,1,1,1,1
0.598106667,0,1,1,1,1,1,1,1
0.607988000,1,1,1,1,1,1,1,1
0.611281500,0,1,1,1,1,1,1,1
0.612928250,1,1,1,1,1,1,1,1
0.614575583,0,1,1,1,1,1,1,1
0.616222917,1,1,1,1,1,1,1,1
0.619517750,0,1,1,1,1,1,1,1
0.626107750,1,1,1,1,1,1,1,1
0.631048750,0,1,1,1,1,1,1,1
0.634342083,1,1,1,1,1,1,1,1
0.635988500,0,1,1,1,1,1,1,1
0.639282333,1,1,1,1,1,1,1,1
0.640929917,0,1,1,1,1,1,1,1
0.647521333,1,1,1,1,1,1,1,1
0.690362500,0,1,1,1,1,1,1,1
0.692010167,1,1,1,1,1,1,1,1
0.693657917,0,1,1,1,1,1,1,1
0.695305750,1,1,1,1,1,1,1,1
0.696953417,0,1,1,1,1,1,1,1
0.706837667,1,1,1,1,1,1,1,1
0.710132833,0,1,1,1,1,1,1,1
0.711780000,1,1,1,1,1,1,1,1
0.713427000,0,1,1,1,1,1,1,1
0.715074083,1,1,1,1,1,1,1,1
0.718368667,0,1,1,1,1,1,1,1
0.724957833,1,1,1,1,1,1,1,1
0.729898333,0,1,1,1,1,1,1,1
0.733192250,1,1,1,1,1,1,1,1
0.734840250,0,1,1,1,1,1,1,1
0.738136417,1,1,1,1,1,1,1,1
0.739783833,0,1,1,1,1,1,1,1
0.746372833,1,1,1,1,1,1,1,1
0.789297250,0,1,1,1,1,1,1,1
0.790944333,1,1,1,1,1,1,1,1
0.792591083,0,1,1,1,1,1,1,1
0.794238417,1,1,1,1,1,1,1,1
0.795886000,0,1,1,1,1,1,1,1
0.805769750,1,1,1,1,1,1,1,1
0.809064583,0,1,1,1,1,1,1,1
0.810712250,1,1,1,1,1,1,1,1
0.812359667,0,1,1,1,1,1,1,1
0.814006500,1,1,1,1,1,1,1,1
0.817299917,0,1,1,1,1,1,1,1
0.823886167,1,1,1,1,1,1,1,1
0.828826750,0,1,1,1,1,1,1,1
0.832120250,1,1,1,1,1,1,1,1
0.833766750,0,1,1,1,1,1,1,1
0.837060333,1,1,1,1,1,1,1,1
0.838707083,0,1,1,1,1,1,1,1
0.845293167,1,1,1,1,1,1,1,1
0.888101583,0,1,1,1,1,1,1,1
0.889747167,1,1,1,1,1,1,1,1
0.891393333,0,1,1,1,1,1,1,1
0.893039417,1,1,1,1,1,1,1,1
0.894685500,0,1,1,1,1,1,1,1
0.904558500,1,1,1,1,1,1,1,1
0.907849333,0,1,1,1,1,1,1,1
0.909495083,1,1,1,1,1,1,1,1
0.911141083,0,1,1,1,1,1,1,1
0.912787333,1,1,1,1,1,1,1,1
0.916079833,0,1,1,1,1,1,1,1
0.922667417,1,1,1,1,1,1,1,1
0.927608667,0,1,1,1,1,1,1,1
0.930903333,1,1,1,1,1,1,1,1
0.932550167,0,1,1,1,1,1,1,1
0.935844833,1,1,1,1,1,1,1,1
0.937492250,0,1,1,1,1,1,1,1
0.944082333,1,1,1,1,1,1,1,1
0.987131333,0,1,1,1,1,1,1,1
0.988779250,1,1,1,1,1,1,1,1
0.990427583,0,1,1,1,1,1,1,1
0.992075417,1,1,1,1,1,1,1,1
0.993722583,0,1,1,1,1,1,1,1
1.003606083,1,1,1,1,1,1,1,1
1.006901333,0,1,1,1,1,1,1,1
1.008548917,1,1,1,1,1,1,1,1
1.010195917,0,1,1,1,1,1,1,1
1.011842333,1,1,1,1,1,1,1,1
1.015137083,0,1,1,1,1,1,1,1
1.021728000,1,1,1,1,1,1,1,1
1.026671917,0,1,1,1,1,1,1,1
1.029967167,1,1,1,1,1,1,1,1
1.031615000,0,1,1,1,1,1,1,1
1.034910750,1,1,1,1,1,1,1,1
1.036559500,0,1,1,1,1,1,1,1
1.043152583,1,1,1,1,1,1,1,1
1.085886667,0,1,1,1,1,1,1,1
1.087533750,1,1,1,1,1,1,1,1
1.089180833,0,1,1,1,1,1,1,1
1.090828500,1,1,1,1,1,1,1,1
1.092475750,0,1,1,1,1,1,1,1
1.099857417,0,1,1,1,1,1,1,1
