Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.316493667,1,1,1,1,1,1,1,1
0.359055000,0,1,1,1,1,1,1,1
0.360700083,1,1,1,1,1,1,1,1
0.362345667,0,1,1,1,1,1,1,1
0.363991417,1,1,1,1,1,1,1,1
0.365637333,0,1,1,1,1,1,1,1
0.375514833,1,1,1,1,1,1,1,1
0.378807250,0,1,1,1,1,1,1,1
0.395273250,1,1,1,1,1,1,1,1
0.398567833,0,1,1,1,1,1,1,1
0.400214583,1,1,1,1,1,1,1,1
0.401861417,0,1,1,1,1,1,1,1
0.403508000,1,1,1,1,1,1,1,1
0.405154667,0,1,1,1,1,1,1,1
0.415032583,1,1,1,1,1,1,1,1
0.457937583,0,1,1,1,1,1,1,1
0.459584917,1,1,1,1,1,1,1,1
0.461232750,0,1,1,1,1,1,1,1
0.462879250,1,1,1,1,1,1,1,1
0.464526167,0,1,1,1,1,1,1,1
0.474402917,1,1,1,1,1,1,1,1
0.477695083,0,1,1,1,1,1,1,1
0.494150500,1,1,1,1,1,1,1,1
0.497441917,0,1,1,1,1,1,1,1
0.499087583,1,1,1,1,1,1,1,1
0.500733333,0,1,1,1,1,1,1,1
0.502378583,1,1,1,1,1,1,1,1
0.504024333,0,1,1,1,1,1,1,1
0.513896667,1,1,1,1,1,1,1,1
0.556705000,0,1,1,1,1,1,1,1
0.558351333,1,1,1,1,1,1,1,1
0.559997833,0,1,1,1,1,1,1,1
0.561644083,1,1,1,1,1,1,1,1
0.563290750,0,1,1,1,1,1,1,1
0.573169917,1,1,1,1,1,1,1,1
0.576462167,0,1,1,1,1,1,1,1
0.592923333,1,1,1,1,1,1,1,1
0.596216250,0,1,1,1,1,1,1,1
0.597862750,1,1,1,1,1,1,1,1
0.599510167,0,1,1,1,1,1,1,1
0.601156583,1,1,1,1,1,1,1,1
0.602803417,0,1,1,1,1,1,1,1
0.612688167,1,1,1,1,1,1,1,1
0.655626417,0,1,1,1,1,1,1,1
0.657273500,1,1,1,1,1,1,1,1
0.658922667,0,1,1,1,1,1,1,1
0.660571167,1,1,1,1,1,1,1,1
0.662219500,0,1,1,1,1,1,1,1
0.672104667,1,1,1,1,1,1,1,1
0.675398333,0,1,1,1,1,1,1,1
0.691882583,1,1,1,1,1,1,1,1
0.695179250,0,1,1,1,1,1,1,1
0.696827500,1,1,1,1,1,1,1,1
0.698475667,0,1,1,1,1,1,1,1
0.700123083,1,1,1,1,1,1,1,1
0.701771333,0,1,1,1,1,1,1,1
0.711658667,1,1,1,1,1,1,1,1
0.754483333,0,1,1,1,1,1,1,1
0.756130667,1,1,1,1,1,1,1,1
0.757777833,0,1,1,1,1,1,1,1
0.759425417,1,1,1,1,1,1,1,1
0.761072500,0,1,1,1,1,1,1,1
0.770959583,1,1,1,1,1,1,1,1
0.774254083,0,1,1,1,1,1,1,1
0.790722083,1,1,1,1,1,1,1,1
0.794017333,0,1,1,1,1,1,1,1
0.795664917,1,1,1,1,1,1,1,1
0.797312167,0,1,1,1,1,1,1,1
0.798959000,1,1,1,1,1,1,1,1
0.800605667,0,1,1,1,1,1,1,1
0.810487167,1,1,1,1,1,1,1,1
0.853316250,0,1,1,1,1,1,1,1
0.854964167,1,1,1,1,1,1,1,1
0.856612667,0,1,1,1,1,1,1,1
0.858260667,1,1,1,1,1,1,1,1
0.859908583,0,1,1,1,1,1,1,1
0.869790750,1,1,1,1,1,1,1,1
0.873084750,0,1,1,1,1,1,1,1
0.889563500,1,1,1,1,1,1,1,1
0.892859667,0,1,1,1,1,1,1,1
0.894506917,1,1,1,1,1,1,1,1
0.896154417,0,1,1,1,1,1,1,1
0.897802333,1,1,1,1,1,1,1,1
0.899450083,0,1,1,1,1,1,1,1
0.909334167,1,1,1,1,1,1,1,1
0.952256667,0,1,1,1,1,1,1,1
0.953902750,1,1,1,1,1,1,1,1
0.955548833,0,1,1,1,1,1,1,1
0.957194750,1,1,1,1,1,1,1,1
0.958840750,0,1,1,1,1,1,1,1
0.968719000,1,1,1,1,1,1,1,1
0.972011333,0,1,1,1,1,1,1,1
0.988480917,1,1,1,1,1,1,1,1
0.991775333,0,1,1,1,1,1,1,1
0.993422250,1,1,1,1,1,1,1,1
0.995069250,0,1,1,1,1,1,1,1
0.996716667,1,1,1,1,1,1,1,1
0.998364083,0,1,1,1,1,1,1,1
1.008247250,1,1,1,1,1,1,1,1
1.051079167,0,1,1,1,1,1,1,1
1.052727667,1,1,1,1,1,1,1,1
1.054375333,0,1,1,1,1,1,1,1
1.056023667,1,1,1,1,1,1,1,1
1.057671417,0,1,1,1,1,1,1,1
1.067558500,1,1,1,1,1,1,1,1
1.070853667,0,1,1,1,1,1,1,1
1.087318000,1,1,1,1,1,1,1,1
1.090610917,0,1,1,1,1,1,1,1
1.092257417,1,1,1,1,1,1,1,1
1.093286917,1,1,1,1,1,1,1,1
