Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.362123250,1,1,1,1,1,1,1,1
0.363770250,0,1,1,1,1,1,1,1
0.365416667,1,1,1,1,1,1,1,1
0.367063500,0,1,1,1,1,1,1,1
0.376940250,1,1,1,1,1,1,1,1
0.380230417,0,1,1,1,1,1,1,1
0.381875583,1,1,1,1,1,1,1,1
0.385164833,0,1,1,1,1,1,1,1
0.386810167,1,1,1,1,1,1,1,1
0.388455417,0,1,1,1,1,1,1,1
0.395037167,1,1,1,1,1,1,1,1
0.399974417,0,1,1,1,1,1,1,1
0.408202167,1,1,1,1,1,1,1,1
0.409847500,0,1,1,1,1,1,1,1
0.414782667,1,1,1,1,1,1,1,1
0.459211917,0,1,1,1,1,1,1,1
0.460858250,1,1,1,1,1,1,1,1
0.462504333,0,1,1,1,1,1,1,1
0.464151083,1,1,1,1,1,1,1,1
0.465796417,0,1,1,1,1,1,1,1
0.475671417,1,1,1,1,1,1,1,1
0.478961833,0,1,1,1,1,1,1,1
0.480607750,1,1,1,1,1,1,1,1
0.483899500,0,1,1,1,1,1,1,1
0.485545333,1,1,1,1,1,1,1,1
0.487191333,0,1,1,1,1,1,1,1
0.493775000,1,1,1,1,1,1,1,1
0.498712083,0,1,1,1,1,1,1,1
0.506941667,1,1,1,1,1,1,1,1
0.508588250,0,1,1,1,1,1,1,1
0.513527000,1,1,1,1,1,1,1,1
0.557977333,0,1,1,1,1,1,1,1
0.559623917,1,1,1,1,1,1,1,1
0.561271667,0,1,1,1,1,1,1,1
0.562919500,1,1,1,1,1,1,1,1
0.564567167,0,1,1,1,1,1,1,1
0.574453000,1,1,1,1,1,1,1,1
0.577748917,0,1,1,1,1,1,1,1
0.579396167,1,1,1,1,1,1,1,1
0.582691917,0,1,1,1,1,1,1,1
0.584339583,1,1,1,1,1,1,1,1
0.585987250,0,1,1,1,1,1,1,1
0.592576167,1,1,1,1,1,1,1,1
0.597517667,0,1,1,1,1,1,1,1
0.605752917,1,1,1,1,1,1,1,1
0.607400083,0,1,1,1,1,1,1,1
0.612342833,1,1,1,1,1,1,1,1
0.657105917,0,1,1,1,1,1,1,1
0.658752083,1,1,1,1,1,1,1,1
0.660397833,0,1,1,1,1,1,1,1
0.662043917,1,1,1,1,1,1,1,1
0.663690667,0,1,1,1,1,1,1,1
0.673569417,1,1,1,1,1,1,1,1
0.676862083,0,1,1,1,1,1,1,1
0.678508083,1,1,1,1,1,1,1,1
0.681800667,0,1,1,1,1,1,1,1
0.683447000,1,1,1,1,1,1,1,1
0.685093167,0,1,1,1,1,1,1,1
0.691678417,1,1,1,1,1,1,1,1
0.696619333,0,1,1,1,1,1,1,1
0.704858667,1,1,1,1,1,1,1,1
0.706505917,0,1,1,1,1,1,1,1
0.711448083,1,1,1,1,1,1,1,1
0.755825833,0,1,1,1,1,1,1,1
0.757472333,1,1,1,1,1,1,1,1
0.759119917,0,1,1,1,1,1,1,1
0.760767333,1,1,1,1,1,1,1,1
0.762415167,0,1,1,1,1,1,1,1
0.772299250,1,1,1,1,1,1,1,1
0.775593083,0,1,1,1,1,1,1,1
0.777239583,1,1,1,1,1,1,1,1
0.780532583,0,1,1,1,1,1,1,1
0.782178333,1,1,1,1,1,1,1,1
0.783824583,0,1,1,1,1,1,1,1
0.790408500,1,1,1,1,1,1,1,1
0.795346583,0,1,1,1,1,1,1,1
0.803580250,1,1,1,1,1,1,1,1
0.805228083,0,1,1,1,1,1,1,1
0.810170583,1,1,1,1,1,1,1,1
0.854619333,0,1,1,1,1,1,1,1
0.856264583,1,1,1,1,1,1,1,1
0.857909667,0,1,1,1,1,1,1,1
0.859555000,1,1,1,1,1,1,1,1
0.861201333,0,1,1,1,1,1,1,1
0.871072667,1,1,1,1,1,1,1,1
0.874362833,0,1,1,1,1,1,1,1
0.876008333,1,1,1,1,1,1,1,1
0.879299417,0,1,1,1,1,1,1,1
0.880945083,1,1,1,1,1,1,1,1
0.882590833,0,1,1,1,1,1,1,1
0.889171167,1,1,1,1,1,1,1,1
0.894108417,0,1,1,1,1,1,1,1
0.902336333,1,1,1,1,1,1,1,1
0.903981833,0,1,1,1,1,1,1,1
0.908917667,1,1,1,1,1,1,1,1
0.953340667,0,1,1,1,1,1,1,1
0.954985917,1,1,1,1,1,1,1,1
0.956631417,0,1,1,1,1,1,1,1
0.958277167,1,1,1,1,1,1,1,1
0.959923250,0,1,1,1,1,1,1,1
0.969800750,1,1,1,1,1,1,1,1
0.973092833,0,1,1,1,1,1,1,1
0.974738583,1,1,1,1,1,1,1,1
0.978030000,0,1,1,1,1,1,1,1
0.979675500,1,1,1,1,1,1,1,1
0.981320417,0,1,1,1,1,1,1,1
0.987901750,1,1,1,1,1,1,1,1
0.992837000,0,1,1,1,1,1,1,1
1.001068083,1,1,1,1,1,1,1,1
1.002715083,0,1,1,1,1,1,1,1
1.007655417,1,1,1,1,1,1,1,1
1.052221167,0,1,1,1,1,1,1,1
1.053867417,1,1,1,1,1,1,1,1
1.055513917,0,1,1,1,1,1,1,1
1.057160333,1,1,1,1,1,1,1,1
1.058807333,0,1,1,1,1,1,1,1
1.068692167,1,1,1,1,1,1,1,1
1.071986083,0,1,1,1,1,1,1,1
1.073632833,1,1,1,1,1,1,1,1
1.074504167,1,1,1,1,1,1,1,1
