Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.245514417,0,1,1,1,1,1,1,1
0.250455750,1,1,1,1,1,1,1,1
0.294908167,0,1,1,1,1,1,1,1
0.296553750,1,1,1,1,1,1,1,1
0.298199250,0,1,1,1,1,1,1,1
0.299844917,1,1,1,1,1,1,1,1
0.301490583,0,1,1,1,1,1,1,1
0.311368583,1,1,1,1,1,1,1,1
0.314661167,0,1,1,1,1,1,1,1
0.317953167,1,1,1,1,1,1,1,1
0.319599167,0,1,1,1,1,1,1,1
0.321245083,1,1,1,1,1,1,1,1
0.324537167,0,1,1,1,1,1,1,1
0.329476583,1,1,1,1,1,1,1,1
0.334417417,0,1,1,1,1,1,1,1
0.336064583,1,1,1,1,1,1,1,1
0.344296083,0,1,1,1,1,1,1,1
0.349234250,1,1,1,1,1,1,1,1
0.393779250,0,1,1,1,1,1,1,1
0.395424667,1,1,1,1,1,1,1,1
0.397070083,0,1,1,1,1,1,1,1
0.398714667,1,1,1,1,1,1,1,1
0.400359167,0,1,1,1,1,1,1,1
0.410226250,1,1,1,1,1,1,1,1
0.413515167,0,1,1,1,1,1,1,1
0.416805583,1,1,1,1,1,1,1,1
0.418447250,0,1,1,1,1,1,1,1
0.420088667,1,1,1,1,1,1,1,1
0.423376167,0,1,1,1,1,1,1,1
0.428311417,1,1,1,1,1,1,1,1
0.433246333,0,1,1,1,1,1,1,1
0.434891583,1,1,1,1,1,1,1,1
0.443116333,0,1,1,1,1,1,1,1
0.448050833,1,1,1,1,1,1,1,1
0.492462833,0,1,1,1,1,1,1,1
0.494108083,1,1,1,1,1,1,1,1
0.495753667,0,1,1,1,1,1,1,1
0.497399167,1,1,1,1,1,1,1,1
0.499043917,0,1,1,1,1,1,1,1
0.508912750,1,1,1,1,1,1,1,1
0.512201250,0,1,1,1,1,1,1,1
0.515490333,1,1,1,1,1,1,1,1
0.517135250,0,1,1,1,1,1,1,1
0.518779833,1,1,1,1,1,1,1,1
0.522067917,0,1,1,1,1,1,1,1
0.527000167,1,1,1,1,1,1,1,1
0.531933250,0,1,1,1,1,1,1,1
0.533577417,1,1,1,1,1,1,1,1
0.541798500,0,1,1,1,1,1,1,1
0.546732083,1,1,1,1,1,1,1,1
0.591163583,0,1,1,1,1,1,1,1
0.592808500,1,1,1,1,1,1,1,1
0.594454250,0,1,1,1,1,1,1,1
0.596099583,1,1,1,1,1,1,1,1
0.597745167,0,1,1,1,1,1,1,1
0.607618250,1,1,1,1,1,1,1,1
0.610909083,0,1,1,1,1,1,1,1
0.614200167,1,1,1,1,1,1,1,1
0.615845917,0,1,1,1,1,1,1,1
0.617491917,1,1,1,1,1,1,1,1
0.620784167,0,1,1,1,1,1,1,1
0.625721500,1,1,1,1,1,1,1,1
0.630659583,0,1,1,1,1,1,1,1
0.632305500,1,1,1,1,1,1,1,1
0.640534250,0,1,1,1,1,1,1,1
0.645469167,1,1,1,1,1,1,1,1
0.689991500,0,1,1,1,1,1,1,1
0.691636250,1,1,1,1,1,1,1,1
0.693281333,0,1,1,1,1,1,1,1
0.694926000,1,1,1,1,1,1,1,1
0.696572083,0,1,1,1,1,1,1,1
0.706448333,1,1,1,1,1,1,1,1
0.709742333,0,1,1,1,1,1,1,1
0.713036417,1,1,1,1,1,1,1,1
0.714682750,0,1,1,1,1,1,1,1
0.716328917,1,1,1,1,1,1,1,1
0.719620750,0,1,1,1,1,1,1,1
0.724558167,1,1,1,1,1,1,1,1
0.729496083,0,1,1,1,1,1,1,1
0.731141250,1,1,1,1,1,1,1,1
0.739365583,0,1,1,1,1,1,1,1
0.744300583,1,1,1,1,1,1,1,1
0.788857167,0,1,1,1,1,1,1,1
0.790502833,1,1,1,1,1,1,1,1
0.792147917,0,1,1,1,1,1,1,1
0.793792250,1,1,1,1,1,1,1,1
0.795437250,0,1,1,1,1,1,1,1
0.805311917,1,1,1,1,1,1,1,1
0.808604000,0,1,1,1,1,1,1,1
0.811896583,1,1,1,1,1,1,1,1
0.813543667,0,1,1,1,1,1,1,1
0.815188833,1,1,1,1,1,1,1,1
0.818479833,0,1,1,1,1,1,1,1
0.823419167,1,1,1,1,1,1,1,1
0.828357333,0,1,1,1,1,1,1,1
0.830004167,1,1,1,1,1,1,1,1
0.838236083,0,1,1,1,1,1,1,1
0.843173500,1,1,1,1,1,1,1,1
0.887602917,0,1,1,1,1,1,1,1
0.889248333,1,1,1,1,1,1,1,1
0.890893667,0,1,1,1,1,1,1,1
0.892538667,1,1,1,1,1,1,1,1
0.894184250,0,1,1,1,1,1,1,1
0.904061917,1,1,1,1,1,1,1,1
0.907354500,0,1,1,1,1,1,1,1
0.910646750,1,1,1,1,1,1,1,1
0.912293167,0,1,1,1,1,1,1,1
0.913939083,1,1,1,1,1,1,1,1
0.917229917,0,1,1,1,1,1,1,1
0.922166167,1,1,1,1,1,1,1,1
0.927104417,0,1,1,1,1,1,1,1
0.928750250,1,1,1,1,1,1,1,1
0.936978417,0,1,1,1,1,1,1,1
0.941914500,1,1,1,1,1,1,1,1
0.986352583,0,1,1,1,1,1,1,1
0.987998250,1,1,1,1,1,1,1,1
0.989644250,0,1,1,1,1,1,1,1
0.991290833,1,1,1,1,1,1,1,1
0.992937000,0,1,1,1,1,1,1,1
1.002813333,1,1,1,1,1,1,1,1
1.006105500,0,1,1,1,1,1,1,1
1.009398083,1,1,1,1,1,1,1,1
1.011044083,0,1,1,1,1,1,1,1
1.012690083,1,1,1,1,1,1,1,1
1.015982417,0,1,1,1,1,1,1,1
1.020920917,1,1,1,1,1,1,1,1
1.025861417,0,1,1,1,1,1,1,1
1.027508417,1,1,1,1,1,1,1,1
1.035742667,0,1,1,1,1,1,1,1
1.040683583,1,1,1,1,1,1,1,1
1.085243750,0,1,1,1,1,1,1,1
1.086889750,1,1,1,1,1,1,1,1
1.088536167,0,1,1,1,1,1,1,1
1.090182000,1,1,1,1,1,1,1,1
1.091314083,1,1,1,1,1,1,1,1
